Time,Trial Number,Ball X,Ball Y,Ball Z,COP X,COP Y,Wrist X,Wrist Y,Wrist Z,Arm X,Arm Y,Arm Z
107.0393,1,0.1428639,1.055013,-0.186931,0,0,0.05869925,1.054666,-0.3555893,-0.2236395,1.15365,-0.6852497
107.0501,1,0.1887256,1.047985,-0.1915737,0,0,0.07900727,1.064793,-0.370088,-0.2231116,1.154978,-0.6821982
107.0613,1,0.2335847,1.039371,-0.1948492,0,0,0.09317839,1.073001,-0.3856958,-0.222728,1.156308,-0.6786496
107.0725,1,0.2775705,1.029127,-0.1964686,0,0,0.1046059,1.077279,-0.4028782,-0.2224045,1.157339,-0.6757736
107.0837,1,0.3206065,1.017506,-0.1964886,0,0,0.1161767,1.080778,-0.417343,-0.2223455,1.157709,-0.6742182
107.0961,1,0.3624517,1.004755,-0.1946503,0,0,0.1209315,1.084169,-0.4302726,-0.2219565,1.158454,-0.6722171
107.1061,1,0.4027461,0.9911516,-0.19067,0,0,0.1250417,1.085702,-0.4407594,-0.221846,1.158764,-0.6707143
107.1175,1,0.4409537,0.9770641,-0.1841624,0,0,0.1304113,1.086761,-0.4500061,-0.2219271,1.158856,-0.6695901
107.1287,1,0.4762524,0.9630359,-0.1745698,0,0,0.1317829,1.085517,-0.455605,-0.2220788,1.159013,-0.6681213
107.1399,1,0.5074229,0.9499337,-0.1612086,0,0,0.1359048,1.086022,-0.4617654,-0.222295,1.15896,-0.6672201
107.1511,1,0.5329764,0.9390545,-0.1436157,0,0,0.1381367,1.084278,-0.4668475,-0.2222297,1.159349,-0.6658328
107.162,1,0.5517518,0.9319887,-0.1220871,0,0,0.1403251,1.083226,-0.472259,-0.222286,1.159378,-0.6655748
107.1732,1,0.5637851,0.9300507,-0.09780986,0,0,0.1419549,1.082704,-0.4772748,-0.2220981,1.159729,-0.6649784
107.1845,1,0.570682,0.9333462,-0.07220183,0,0,0.1414381,1.081213,-0.4813787,-0.221995,1.15995,-0.6646316
107.1955,1,0.5747154,0.940413,-0.04611068,0,0,0.1403543,1.07997,-0.4851202,-0.222392,1.159321,-0.6660457
107.2075,1,0.5775917,0.9492259,-0.01988553,0,0,0.1390406,1.07925,-0.4888903,-0.2228428,1.158712,-0.6671402
107.2179,1,0.5801778,0.9582412,0.006277962,0,0,0.1362518,1.078183,-0.4915586,-0.2233695,1.158069,-0.667927
107.229,1,0.5828032,0.9667955,0.03223684,0,0,0.1331656,1.076645,-0.4935005,-0.2240673,1.157046,-0.669662
107.2403,1,0.5856189,0.9749739,0.05802734,0,0,0.1294636,1.075133,-0.4950495,-0.2248482,1.155886,-0.6715614
107.2514,1,0.588752,0.9829425,0.08382507,0,0,0.1258918,1.073405,-0.4962808,-0.2257045,1.154644,-0.6735629
107.2626,1,0.5923128,0.9906923,0.1096797,0,0,0.1223781,1.07114,-0.4972337,-0.2264754,1.153476,-0.675561
107.2739,1,0.5964041,0.9980606,0.1356664,0,0,0.1189617,1.069161,-0.4983927,-0.2271357,1.152371,-0.6775199
