Time,Ball X,Ball Y,Ball Z
864.0551,0.8052194,0.7470348,-1.147614
864.0665,0.8052133,0.7471304,-1.147691
864.0777,0.805227,0.7471298,-1.147638
864.0887,0.8054793,0.7472023,-1.147678
864.1,0.8055303,0.7471864,-1.14769
864.111,0.8055628,0.7471722,-1.14769
864.1231,0.8055527,0.747295,-1.147645
864.134,0.8055931,0.7473187,-1.147679
864.1448,0.8056431,0.7472851,-1.147625
864.156,0.8057238,0.7472939,-1.147642
864.1675,0.8057694,0.7473122,-1.147671
864.1793,0.8058278,0.7473297,-1.147651
864.1893,0.8056902,0.7470201,-1.147734
864.2012,0.8057081,0.7470762,-1.147793
864.2114,0.805752,0.7470733,-1.147728
864.2227,0.8058696,0.7470702,-1.147767
864.2341,0.8059185,0.7470675,-1.147789
864.2452,0.8059703,0.747063,-1.147744
864.2568,0.8058128,0.7470996,-1.147686
864.2687,0.8058446,0.7471169,-1.147709
864.2786,0.8058822,0.7470883,-1.147672
864.29,0.8055745,0.7470961,-1.147593
864.3008,0.8055268,0.747227,-1.147642
864.312,0.8055137,0.7471941,-1.14761
864.3244,0.805339,0.7472558,-1.147551
864.3352,0.805349,0.7472221,-1.14754
864.3466,0.8053305,0.7472054,-1.147483
864.3576,0.8052217,0.7472433,-1.14744
864.3678,0.8052114,0.7472408,-1.147422
864.379,0.8052501,0.7473029,-1.147465
864.3906,0.8052393,0.7473116,-1.147451
864.4016,0.8052227,0.7473255,-1.14745
864.4128,0.8052839,0.7474267,-1.147528
864.4241,0.8050429,0.7475193,-1.147449
864.435,0.805119,0.7472087,-1.147386
864.4462,0.8051841,0.7473663,-1.147345
864.4571,0.8055903,0.7472174,-1.147488
864.4684,0.8056645,0.7470194,-1.147629
864.4796,0.8057117,0.7470453,-1.147628
864.4908,0.8056684,0.7470603,-1.147617
864.5019,0.8055733,0.7473274,-1.147726
864.5131,0.8055465,0.7472292,-1.147766
864.5256,0.805187,0.7473793,-1.147658
864.5355,0.8051883,0.7473286,-1.147635
864.5475,0.8051702,0.7473142,-1.147635
864.5585,0.8051757,0.7473171,-1.147644
864.569,0.8052014,0.7472045,-1.147612
864.5813,0.8051871,0.7471964,-1.147618
864.5924,0.8053073,0.7471973,-1.147642
864.6031,0.8052862,0.7471443,-1.147628
864.6138,0.8053088,0.7471479,-1.147664
864.6248,0.8053064,0.7471244,-1.147686
864.6365,0.8052835,0.7470443,-1.148023
864.6473,0.8053624,0.7471352,-1.14805
864.6583,0.8054983,0.7470224,-1.148135
864.6701,0.8055168,0.7470145,-1.148186
864.681,0.8056143,0.7470975,-1.147843
864.6917,0.8058398,0.7470064,-1.147941
864.7032,0.8058094,0.7471745,-1.148035
864.7141,0.8057929,0.7470663,-1.14785
864.7255,0.8057904,0.7470645,-1.147874
864.737,0.8058195,0.7470661,-1.147893
864.7478,0.8057992,0.746998,-1.147846
864.7592,0.8057566,0.7470055,-1.147819
864.7718,0.8057258,0.7470431,-1.14811
864.7822,0.8057718,0.7470953,-1.148141
864.7925,0.8057373,0.7471176,-1.148157
864.8043,0.8057663,0.7470827,-1.148178
864.815,0.8057799,0.7470369,-1.147854
864.8261,0.8058521,0.7470617,-1.147915
864.8375,0.8058431,0.7470601,-1.148096
864.8503,0.8058234,0.7469743,-1.14814
864.8597,0.8056275,0.7470238,-1.14808
864.871,0.8056704,0.7470256,-1.147792
864.882,0.8057042,0.7470549,-1.147778
864.8931,0.8054304,0.7471646,-1.147656
864.9045,0.805424,0.7472084,-1.147512
864.916,0.8053981,0.7472075,-1.147481
864.9263,0.8052918,0.7472608,-1.147412
864.9379,0.8052608,0.7472862,-1.147422
864.9487,0.8051977,0.7471814,-1.147407
864.9604,0.8052503,0.7471294,-1.147403
864.9713,0.805227,0.747154,-1.147381
864.9822,0.8052337,0.7472199,-1.147379
864.9937,0.8049926,0.7473296,-1.147272
865.0052,0.8049522,0.7473477,-1.147277
865.0156,0.8049783,0.7474985,-1.147234
865.0271,0.8050092,0.7475051,-1.147224
865.0383,0.8050191,0.7474375,-1.147224
865.0494,0.8050018,0.7474821,-1.147197
865.0608,0.8050953,0.7474707,-1.147232
865.0733,0.8050631,0.7475146,-1.147312
865.083,0.8050386,0.7475184,-1.147294
865.0938,0.8051707,0.747475,-1.147332
865.1062,0.8052237,0.7474002,-1.14731
865.1176,0.8051942,0.7474573,-1.147436
865.1289,0.8051813,0.7474769,-1.147435
865.1389,0.8051447,0.7475345,-1.147552
865.15,0.8050928,0.7474908,-1.147581
865.1636,0.8050815,0.7475053,-1.147598
865.1721,0.8050844,0.7475247,-1.147521
865.1842,0.8050458,0.7474955,-1.147532
865.1951,0.8051555,0.747418,-1.147576
865.2061,0.8051629,0.7474203,-1.147438
865.2169,0.8051776,0.7474341,-1.147452
865.2283,0.8052604,0.7473971,-1.147482
865.2391,0.8052708,0.7474295,-1.147514
865.2504,0.80545,0.7473303,-1.147587
865.2619,0.8054788,0.7473496,-1.147605
865.2741,0.8054911,0.7473537,-1.147644
865.2841,0.8054376,0.7473654,-1.147633
865.2957,0.8054514,0.747375,-1.147655
865.3062,0.8054292,0.7474127,-1.147697
865.3199,0.8054143,0.7473843,-1.147716
865.3285,0.8051417,0.7475156,-1.147621
865.3396,0.8051328,0.7475349,-1.147507
865.3512,0.8050897,0.747396,-1.147538
865.3626,0.8050834,0.7473874,-1.14754
865.3737,0.8050721,0.7473927,-1.147592
865.3844,0.8051045,0.7474769,-1.147592
865.3964,0.8050843,0.7474954,-1.147593
865.4067,0.8050951,0.7474852,-1.147491
865.4177,0.8051149,0.7475353,-1.147494
865.4291,0.8053635,0.747403,-1.147587
865.4404,0.8053996,0.7473567,-1.147475
865.4516,0.8055893,0.7471982,-1.14756
865.4626,0.8056209,0.7471969,-1.147558
865.474,0.8056419,0.7472029,-1.14764
865.4849,0.8059563,0.7469834,-1.147782
865.4963,0.8059899,0.7470039,-1.147813
865.5073,0.8060462,0.7469835,-1.147823
865.5199,0.8060551,0.7468605,-1.147858
865.5303,0.8061051,0.7468423,-1.147886
865.5408,0.8061563,0.7468132,-1.147855
865.5524,0.8055043,0.7470989,-1.147606
865.5629,0.8054991,0.7470911,-1.147612
865.5745,0.8054894,0.7470806,-1.147653
865.5855,0.8055085,0.7471075,-1.147655
865.5967,0.8055082,0.7470382,-1.147605
865.6082,0.8055179,0.7470262,-1.147566
865.6189,0.8055884,0.7471733,-1.147547
865.6302,0.8054429,0.7472743,-1.147503
865.6413,0.8054155,0.7473031,-1.147546
865.6525,0.805451,0.7472929,-1.147554
865.6643,0.8054328,0.7473326,-1.147562
865.675,0.8054146,0.7473454,-1.147529
865.6873,0.8053781,0.7472593,-1.147547
865.6976,0.8053564,0.7472854,-1.147552
865.7083,0.8053471,0.7472819,-1.147559
865.7208,0.8053194,0.7472806,-1.14756
865.7308,0.8053085,0.747279,-1.14756
865.7419,0.8052844,0.7472991,-1.147542
865.7534,0.8052854,0.747234,-1.147573
865.7638,0.8052521,0.7472773,-1.147604
865.7767,0.8052447,0.747255,-1.147563
865.7874,0.8053361,0.7472063,-1.147596
865.7979,0.8053377,0.7472,-1.147593
865.8087,0.8053321,0.7472044,-1.147564
865.8211,0.8053183,0.7472235,-1.147559
865.8309,0.8052979,0.7472401,-1.147575
865.8428,0.8052882,0.7472242,-1.147573
865.8538,0.8052751,0.747314,-1.147541
865.8646,0.8052851,0.7473137,-1.147547
865.8762,0.8052742,0.747306,-1.147573
865.8872,0.8054099,0.7473046,-1.147631
865.8981,0.8054155,0.7472833,-1.147633
865.9091,0.8054187,0.7472965,-1.147617
865.9205,0.8055704,0.7472423,-1.147671
