Time,Trial Number,Ball X,Ball Y,Ball Z,COP X,COP Y,Wrist X,Wrist Y,Wrist Z,Arm X,Arm Y,Arm Z
35.968,1,-0.3075987,1.042043,-0.3894057,0,0,-0.5184734,1.075144,-0.5797549,-0.2816516,1.348761,-0.9536973
35.97913,1,-0.3450851,1.001629,-0.3630903,0,0,-0.5367913,1.068395,-0.6030504,-0.2832402,1.348152,-0.9565688
35.99017,1,-0.3794185,0.9663441,-0.3278386,0,0,-0.5530897,1.061482,-0.6254497,-0.2846418,1.347417,-0.9587049
36.00172,1,-0.4106806,0.9359468,-0.2836376,0,0,-0.5660338,1.065914,-0.6445266,-0.2861235,1.346404,-0.9603922
36.01259,1,-0.4390468,0.9096556,-0.2311095,0,0,-0.575473,1.068695,-0.664257,-0.2876885,1.345731,-0.9619092
36.02357,1,-0.464964,0.8862401,-0.1719381,0,0,-0.5853575,1.071171,-0.6819839,-0.2889982,1.345344,-0.9633672
36.03498,1,-0.4890322,0.8644978,-0.1078535,0,0,-0.5953058,1.072571,-0.6994461,-0.2900383,1.345403,-0.9650698
36.046,1,-0.5117358,0.8435712,-0.04009894,0,0,-0.5988079,1.076436,-0.7119457,-0.2904513,1.345999,-0.9668716
36.05718,1,-0.5333824,0.8229036,0.03054051,0,0,-0.6012815,1.081164,-0.7248086,-0.290786,1.346274,-0.9677627
36.06845,1,-0.5540686,0.8022497,0.1036869,0,0,-0.6075222,1.085285,-0.7375191,-0.2908304,1.346825,-0.9688143
36.07995,1,-0.5736552,0.7817368,0.1793213,0,0,-0.6071461,1.085917,-0.7533107,-0.2909527,1.347522,-0.9702119
36.09059,1,-0.5917553,0.761917,0.2576155,0,0,-0.6079724,1.089016,-0.7618946,-0.2910443,1.347525,-0.971045
36.10216,1,-0.6076963,0.743818,0.3387203,0,0,-0.6108299,1.092301,-0.7720962,-0.2911392,1.347729,-0.9718241
36.11308,1,-0.6204419,0.7290267,0.4223552,0,0,-0.6083367,1.099102,-0.7830902,-0.2912562,1.348101,-0.9729499
36.12419,1,-0.6287532,0.7192899,0.5075607,0,0,-0.6079006,1.101168,-0.7907852,-0.2916041,1.34824,-0.9740233
36.13582,1,-0.6313476,0.7161198,0.5925694,0,0,-0.608524,1.103128,-0.7988707,-0.2919945,1.348114,-0.9748588
36.14645,1,-0.6272011,0.7202592,0.6749951,0,0,-0.603771,1.105614,-0.8068069,-0.2923981,1.348046,-0.975776
36.15811,1,-0.6159724,0.7312526,0.7525366,0,0,-0.6037687,1.106533,-0.8136691,-0.2927985,1.347845,-0.9765266
36.1691,1,-0.5981652,0.7476949,0.8238561,0,0,-0.601716,1.106454,-0.8182653,-0.2931193,1.347885,-0.9775111
36.1802,1,-0.574722,0.7681105,0.8887238,0,0,-0.5984879,1.107376,-0.8238158,-0.293179,1.348124,-0.9784417
36.19108,1,-0.5466689,0.7914001,0.9476801,0,0,-0.5957826,1.105157,-0.8297609,-0.2933018,1.348386,-0.9795331
36.20256,1,-0.5153168,0.816416,1.002067,0,0,-0.5941625,1.102584,-0.831516,-0.2932748,1.348609,-0.9805582
36.21355,1,-0.4817611,0.8422385,1.053233,0,0,-0.5923812,1.100988,-0.8358749,-0.2933012,1.348832,-0.9814434
36.22467,1,-0.4465202,0.8685013,1.101711,0,0,-0.5901934,1.098855,-0.8376385,-0.2933811,1.349004,-0.982343
36.23601,1,-0.409716,0.8953941,1.147308,0,0,-0.5883565,1.097232,-0.8405463,-0.2935098,1.349058,-0.9829999
36.24699,1,-0.3714066,0.9234588,1.189592,0,0,-0.5862874,1.094925,-0.8419427,-0.2936264,1.349189,-0.9837683
36.25852,1,-0.331763,0.9533144,1.228284,0,0,-0.5837156,1.092161,-0.8433014,-0.2937787,1.349222,-0.9843631
36.2694,1,-0.2910795,0.9853228,1.263496,0,0,-0.5809798,1.089572,-0.8438804,-0.2938711,1.349276,-0.9849625
36.28067,1,-0.2496782,1.019454,1.295657,0,0,-0.5782479,1.086732,-0.843555,-0.2938417,1.34947,-0.9855949
36.29183,1,-0.207851,1.055421,1.325245,0,0,-0.5750806,1.083775,-0.843724,-0.2939423,1.34953,-0.9861891
36.30286,1,-0.165847,1.092926,1.352536,0,0,-0.5721949,1.081445,-0.8433354,-0.2940296,1.349595,-0.986827
36.31434,1,-0.1238784,1.131825,1.377451,0,0,-0.5692252,1.079332,-0.8424058,-0.2940842,1.349735,-0.9874903
36.32534,1,-0.08213767,1.172094,1.399512,0,0,-0.5659517,1.07678,-0.8421096,-0.2942463,1.349744,-0.9880656
36.33652,1,-0.04080925,1.213719,1.41781,0,0,-0.5637825,1.074411,-0.8404671,-0.294374,1.349728,-0.9885859
36.34768,1,-6.197765E-05,1.256427,1.431155,0,0,-0.5609685,1.072611,-0.838653,-0.2946318,1.349627,-0.9891322
36.35884,1,0.04002076,1.299496,1.438668,0,0,-0.5581602,1.070735,-0.8370944,-0.294716,1.349708,-0.9897121
